ID_1;Q16;genere;age_bin;QH_bin;q2_bin;q3_bin;q9_bin;q8_1;q8_2;q8_3;q8_5;q8_7;q8_8;q8_9;q8_10;QE_bin;q14_5;q14_6;q14_3;q14_4;q7_5;q7_7;q7_10;Level3_CS
2632;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;8
2634;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;8
2637;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;8
2673;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;8
2675;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;8
2695;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;8
2697;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;8
381;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;9
384;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9
413;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;9
2331;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;9
2339;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2342;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2362;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2367;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;9
2377;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;9
2380;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;9
2384;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2406;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;9
2444;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2453;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;9
2480;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2513;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;9
2521;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;9
2538;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2556;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;9
2606;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;9
2614;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;9
2625;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;9
2656;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;9
2662;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2677;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2678;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2680;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;9
2683;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;9
2684;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2686;1;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;9
2689;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;9
2694;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2698;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;9
2699;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;9
2701;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2702;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
2703;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;9
2704;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;9
2710;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;9
2715;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;9
2721;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
2723;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;9
2724;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2726;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;9
2732;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
2735;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;9
2739;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
357;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;9
359;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
361;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
377;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9
383;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
393;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;0;9
396;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
397;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;9
398;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;9
400;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;9
414;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
418;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
430;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;9
2330;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
2338;1;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;9
2356;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2366;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2371;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2379;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;9
2382;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
2389;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
2397;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2408;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2410;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;9
2411;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
2421;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;9
2423;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;9
2435;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2439;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
2459;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
2468;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2485;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
2494;0;1;1;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;9
2500;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;9
2505;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;9
2523;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2533;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2537;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;9
2539;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2540;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;9
2561;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;9
2575;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2578;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;9
2581;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;9
2588;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;9
2589;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;9
2597;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;9
2609;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;9
2618;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2636;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9
2640;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;0;1;9
2647;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;9
2652;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;9
2653;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;9
2655;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;9
2658;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;9
2659;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;9
2660;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;0;9
2663;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2667;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
2669;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2681;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2692;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;9
24;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
360;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;9
372;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;9
392;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;9
395;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
425;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;9
2340;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;9
2344;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;9
2376;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;9
2381;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2383;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;9
2393;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;9
2394;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2405;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;9
2409;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;9
2424;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2427;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2429;1;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;9
2441;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2446;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;9
2462;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;9
2466;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2486;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2489;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;9
2501;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;9
2509;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;9
2512;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2529;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
2536;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2544;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;9
2545;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;9
2546;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;9
2548;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2550;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;9
2558;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;9
2564;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;9
2569;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;9
2582;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2583;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;9
2595;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2612;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;9
2613;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2620;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;9
2624;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;9
2643;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;9
2646;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;9
2671;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;9
2674;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;9
2690;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9
435;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;10
447;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
448;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;10
449;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;10
451;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
459;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;10
463;1;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;10
467;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;10
471;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;10
474;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
476;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
479;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;10
480;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;10
487;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
490;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;10
492;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;10
496;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
497;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;10
499;1;0;0;0;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;10
501;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;10
502;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2741;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;10
2746;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;10
2748;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
2753;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;10
2756;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;10
2757;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;10
2759;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;10
2760;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
2761;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2768;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;10
2775;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;10
2777;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;10
2786;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;10
2790;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;10
2791;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;10
2806;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;10
2810;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;10
2814;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;10
2821;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2822;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;10
2826;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;10
2828;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;10
2830;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;10
2831;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2844;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2855;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;10
2862;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2864;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2866;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;10
2869;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;10
2872;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;10
2879;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;10
2885;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2886;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;10
2887;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;10
2888;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;10
2890;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2892;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
2897;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
2898;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;10
2901;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2905;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;10
2912;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;10
2917;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;10
2918;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;10
2920;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2928;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2930;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2940;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;10
2942;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2945;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;10
2946;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2958;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;10
2962;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2964;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;10
2971;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2977;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;10
2985;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
2988;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;10
2993;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;10
3019;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;10
3033;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;10
3042;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
3043;1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;10
3045;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;10
3048;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;10
3063;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;10
3101;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
3127;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
28;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;10
433;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
437;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10
442;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
444;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
454;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;10
460;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
461;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;10
465;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;10
468;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
488;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
491;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;10
493;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;10
495;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;10
500;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;10
2742;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;10
